time,OutdoorAirTemperature,WholeBuildingPower [kW],WholeBuildingElec,Boiler Gas [kBtu/hr],HVACStatus
2009-10-12 21:00:00-07:00,42,21.6,21600,319.9,0
2009-10-12 22:00:00-07:00,38,21.2,21200,469.83,0
2009-10-12 23:00:00-07:00,38,21,21000,566.06,0
2009-10-13 00:00:00-07:00,38,21,21000,608.47,0
2009-10-13 01:00:00-07:00,39,21,21000,703.86,0
2009-10-13 02:00:00-07:00,39,22,22000,863.8,0
2009-10-13 03:00:00-07:00,39,23.5,23500,1137.16,0
2009-10-13 04:00:00-07:00,36,35.7,35700,1341.7,0
2009-10-13 05:00:00-07:00,36,42.1,42100,1270.82,0
2009-10-13 06:00:00-07:00,36,44.6,44600,1112.41,0
2009-10-13 07:00:00-07:00,36,50.7,50700,928.83,0
2009-10-13 08:00:00-07:00,36,55.3,55300,783.68,0
2009-10-13 09:00:00-07:00,36,56.5,56500,607.75,0
2009-10-13 10:00:00-07:00,44,54.9,54900,540.39,0
2009-10-13 11:00:00-07:00,44,56.3,56300,532.45,0
2009-10-13 12:00:00-07:00,44,54.7,54700,513.48,0
2009-10-13 13:00:00-07:00,43,53.5,53500,490.61,0
2009-10-13 14:00:00-07:00,43,53.4,53400,417.13,0
2009-10-13 15:00:00-07:00,43,45.4,45400,282.53,0
2009-10-13 16:00:00-07:00,45,39.3,39300,222.05,0
2009-10-13 17:00:00-07:00,45,25.6,25600,184.14,0
2009-10-13 18:00:00-07:00,45,22.3,22300,134.29,0
2009-10-13 19:00:00-07:00,45,21.5,21500,178.86,0
2009-10-13 20:00:00-07:00,45,21.3,21300,214.12,0
2009-10-13 21:00:00-07:00,45,19.7,19700,265.08,0
2009-10-13 22:00:00-07:00,45,20.2,20200,427.69,0
2009-10-13 23:00:00-07:00,45,20.5,20500,528.18,0
2009-10-14 00:00:00-07:00,45,20.5,20500,565.78,0
2009-10-14 01:00:00-07:00,46,21.3,21300,620.42,0
2009-10-14 02:00:00-07:00,46,21.6,21600,791.82,0
2009-10-14 03:00:00-07:00,46,21.5,21500,1176.58,0
2009-10-14 04:00:00-07:00,46,39.9,39900,1388.58,0
2009-10-14 05:00:00-07:00,46,41.5,41500,1367.88,0
2009-10-14 06:00:00-07:00,46,43.6,43600,1220.73,0
2009-10-14 07:00:00-07:00,44,48.4,48400,1056.81,0
2009-10-14 08:00:00-07:00,44,50.7,50700,891.95,0
2009-10-14 09:00:00-07:00,44,49.4,49400,710.09,0
2009-10-14 10:00:00-07:00,54,51.1,51100,583.55,0
2009-10-14 11:00:00-07:00,54,49.5,49500,557.16,0
2009-10-14 12:00:00-07:00,54,50.1,50100,548.59,0
2009-10-14 13:00:00-07:00,66,48.3,48300,540.23,0
2009-10-14 14:00:00-07:00,66,45.9,45900,441.46,0
2009-10-14 15:00:00-07:00,66,41.7,41700,321.78,0
2009-10-14 16:00:00-07:00,64,35.9,35900,203.86,0
2009-10-14 17:00:00-07:00,64,22.4,22400,142.16,0
2009-10-14 18:00:00-07:00,64,21.4,21400,214.2,0
2009-10-14 19:00:00-07:00,57,21,21000,223.43,0
2009-10-14 20:00:00-07:00,57,20.7,20700,265.25,0
2009-10-14 21:00:00-07:00,57,20,20000,289.63,0
2009-10-14 22:00:00-07:00,52,20.6,20600,350.86,0
2009-10-14 23:00:00-07:00,52,20.3,20300,320.25,0
2009-10-15 00:00:00-07:00,52,20.4,20400,342.21,0
2009-10-15 01:00:00-07:00,53,20,20000,393.19,0
2009-10-15 02:00:00-07:00,53,20.8,20800,426.79,0
2009-10-15 03:00:00-07:00,53,21.5,21500,459.4,0
2009-10-15 04:00:00-07:00,51,28.7,28700,363.65,0
2009-10-15 05:00:00-07:00,51,36.6,36600,311.19,0
2009-10-15 06:00:00-07:00,51,40,40000,289.48,0
2009-10-15 07:00:00-07:00,47,44.9,44900,364.68,0
2009-10-15 08:00:00-07:00,47,48.6,48600,423.99,0
2009-10-15 09:00:00-07:00,47,48.5,48500,402.65,0
2009-10-15 10:00:00-07:00,56,49.6,49600,400.92,0
2009-10-15 11:00:00-07:00,56,48.3,48300,362.91,0
2009-10-15 12:00:00-07:00,56,47.9,47900,254.26,0
2009-10-15 13:00:00-07:00,64,49.1,49100,244.29,0
2009-10-15 14:00:00-07:00,64,45.4,45400,245.95,0
2009-10-15 15:00:00-07:00,64,42.1,42100,205,0
2009-10-15 16:00:00-07:00,63,36.4,36400,207.48,0
2009-10-15 17:00:00-07:00,63,23,23000,218.06,0
2009-10-15 18:00:00-07:00,63,21.3,21300,282.12,0
2009-10-15 19:00:00-07:00,58,20.5,20500,298.19,0
2009-10-15 20:00:00-07:00,58,20.8,20800,367.57,0
2009-10-15 21:00:00-07:00,58,20.2,20200,400.75,0
2009-10-15 22:00:00-07:00,52,21.5,21500,362.03,0
2009-10-15 23:00:00-07:00,52,21.4,21400,323.84,0
2009-10-16 00:00:00-07:00,52,20.5,20500,404.92,0
2009-10-16 01:00:00-07:00,52,20.4,20400,468.91,0
2009-10-16 02:00:00-07:00,52,21.2,21200,472.41,0
2009-10-16 03:00:00-07:00,52,21.7,21700,548.74,0
2009-10-16 04:00:00-07:00,50,28.4,28400,581.11,0
2009-10-16 05:00:00-07:00,50,36.3,36300,641.89,0
2009-10-16 06:00:00-07:00,50,38.8,38800,595.58,0
2009-10-16 07:00:00-07:00,49,44,44000,424.82,0
2009-10-16 08:00:00-07:00,49,48.5,48500,303.63,0
2009-10-16 09:00:00-07:00,49,48.2,48200,225.35,0
2009-10-16 10:00:00-07:00,59,48.3,48300,195.31,0
2009-10-16 11:00:00-07:00,59,48,48000,158.4,0
2009-10-16 12:00:00-07:00,59,46.9,46900,126.77,0
2009-10-16 13:00:00-07:00,66,44.3,44300,110.58,0
2009-10-16 14:00:00-07:00,66,41.5,41500,87.44,0
2009-10-16 15:00:00-07:00,66,38.2,38200,80.34,0
2009-10-16 16:00:00-07:00,64,34.1,34100,131.8,0
2009-10-16 17:00:00-07:00,64,20.3,20300,300.12,0
2009-10-16 18:00:00-07:00,64,18.8,18800,330.51,0
2009-10-16 19:00:00-07:00,57,18.7,18700,357.99,0
2009-10-16 20:00:00-07:00,57,18.7,18700,372.27,0
2009-10-16 21:00:00-07:00,57,18.2,18200,373.57,0
2009-10-16 22:00:00-07:00,53,18.3,18300,641.14,0
2009-10-16 23:00:00-07:00,53,18.1,18100,677.7,0
2009-10-17 00:00:00-07:00,53,18.5,18500,654.18,0
2009-10-17 01:00:00-07:00,49,18.4,18400,775.94,0
2009-10-17 02:00:00-07:00,49,19.6,19600,1018.84,0
2009-10-17 03:00:00-07:00,49,19.1,19100,1385.93,0
2009-10-17 04:00:00-07:00,47,18.7,18700,1630.56,0
2009-10-17 05:00:00-07:00,47,18.4,18400,1695.19,0
2009-10-17 06:00:00-07:00,47,18.5,18500,1597.16,0
2009-10-17 07:00:00-07:00,49,18.3,18300,1412.73,0
2009-10-17 08:00:00-07:00,49,19,19000,1147.52,0
2009-10-17 09:00:00-07:00,49,19.5,19500,821.03,0
2009-10-17 10:00:00-07:00,60,18.7,18700,597.52,0
2009-10-17 11:00:00-07:00,60,18.3,18300,526.68,0
2009-10-17 12:00:00-07:00,60,18.2,18200,425.58,0
2009-10-17 13:00:00-07:00,75,18.3,18300,328.08,0
2009-10-17 14:00:00-07:00,75,18.3,18300,271.92,0
2009-10-17 15:00:00-07:00,75,18.2,18200,245.75,0
2009-10-17 16:00:00-07:00,64,17.8,17800,190.28,0
2009-10-17 17:00:00-07:00,64,17.8,17800,119.9,0
2009-10-17 18:00:00-07:00,64,18.2,18200,50.9,0
2009-10-17 19:00:00-07:00,62,18.1,18100,45.86,0
2009-10-17 20:00:00-07:00,62,18,18000,57.24,0
2009-10-17 21:00:00-07:00,62,18,18000,172.04,0
2009-10-17 22:00:00-07:00,53,18.1,18100,360.53,0
2009-10-17 23:00:00-07:00,53,18.4,18400,450.2,0
2009-10-18 00:00:00-07:00,53,18.4,18400,499.64,0
2009-10-18 01:00:00-07:00,53,18.2,18200,547.56,0
2009-10-18 02:00:00-07:00,53,18,18000,822.36,0
2009-10-18 03:00:00-07:00,53,18.1,18100,1245.33,0
2009-10-18 04:00:00-07:00,50,18.8,18800,1437.91,0
2009-10-18 05:00:00-07:00,50,19.2,19200,1397.12,0
2009-10-18 06:00:00-07:00,50,19.5,19500,1108.04,0
2009-10-18 07:00:00-07:00,49,18.2,18200,873.57,0
2009-10-18 08:00:00-07:00,49,18.5,18500,700.58,0
2009-10-18 09:00:00-07:00,49,17.9,17900,630.38,0
2009-10-18 10:00:00-07:00,58,19.2,19200,576.44,0
2009-10-18 11:00:00-07:00,58,18.2,18200,533.88,0
2009-10-18 12:00:00-07:00,58,17.9,17900,465.24,0
2009-10-18 13:00:00-07:00,64,17.5,17500,387.83,0
2009-10-18 14:00:00-07:00,64,18.3,18300,315.03,0
2009-10-18 15:00:00-07:00,64,17.7,17700,227.4,0
2009-10-18 16:00:00-07:00,63,18.9,18900,131.96,0
2009-10-18 17:00:00-07:00,63,17.9,17900,112.14,0
2009-10-18 18:00:00-07:00,63,18.2,18200,58.92,0
2009-10-18 19:00:00-07:00,55,18.3,18300,46.31,0
2009-10-18 20:00:00-07:00,55,18.2,18200,144.4,0
2009-10-18 21:00:00-07:00,55,19.3,19300,317.37,0
2009-10-18 22:00:00-07:00,48,18,18000,466.43,0
2009-10-18 23:00:00-07:00,48,18.5,18500,579.89,0
2009-10-19 00:00:00-07:00,48,18.3,18300,595.65,0
2009-10-19 01:00:00-07:00,47,18.4,18400,657.45,0
2009-10-19 02:00:00-07:00,47,18.3,18300,910.8,0
2009-10-19 03:00:00-07:00,47,18.8,18800,1227.04,0
2009-10-19 04:00:00-07:00,47,27.6,27600,1529.72,0
2009-10-19 05:00:00-07:00,47,33.6,33600,1553.38,0
2009-10-19 06:00:00-07:00,47,38.3,38300,1393.98,0
2009-10-19 07:00:00-07:00,48,43.1,43100,1080.74,0
2009-10-19 08:00:00-07:00,48,51.1,51100,821.28,0
2009-10-19 09:00:00-07:00,48,52.2,52200,655.09,0
2009-10-19 10:00:00-07:00,53,50.8,50800,515.97,0
2009-10-19 11:00:00-07:00,53,51.9,51900,476.71,0
2009-10-19 12:00:00-07:00,53,51.8,51800,391.12,0
2009-10-19 13:00:00-07:00,58,54.9,54900,302.43,0
2009-10-19 14:00:00-07:00,58,47.1,47100,282.63,0
2009-10-19 15:00:00-07:00,58,44.5,44500,196.74,0
2009-10-19 16:00:00-07:00,59,39.2,39200,169.79,0
2009-10-19 17:00:00-07:00,59,24.7,24700,107.55,0
2009-10-19 18:00:00-07:00,59,20.4,20400,92.37,0
2009-10-19 19:00:00-07:00,52,20.1,20100,153.38,0
2009-10-19 20:00:00-07:00,52,19.7,19700,184.7,0
2009-10-19 21:00:00-07:00,52,20.2,20200,256.1,0
2009-10-19 22:00:00-07:00,46,20,20000,431.32,0
2009-10-19 23:00:00-07:00,46,20.4,20400,533.87,0
2009-10-20 00:00:00-07:00,46,20.1,20100,607.47,0
2009-10-20 01:00:00-07:00,45,19.9,19900,651.89,0
2009-10-20 02:00:00-07:00,45,22.8,22800,941.68,0
2009-10-20 03:00:00-07:00,45,22.2,22200,1202.25,0
2009-10-20 04:00:00-07:00,42,30.4,30400,1418.6,0
2009-10-20 05:00:00-07:00,42,36.6,36600,1393.72,0
2009-10-20 06:00:00-07:00,42,41.4,41400,1161.47,0
2009-10-20 07:00:00-07:00,42,46.5,46500,805.1,0
2009-10-20 08:00:00-07:00,42,52.2,52200,548.98,0
2009-10-20 09:00:00-07:00,42,54.6,54600,430.55,0
2009-10-20 10:00:00-07:00,53,54.5,54500,400.7,0
2009-10-20 11:00:00-07:00,53,53.5,53500,338.99,0
2009-10-20 12:00:00-07:00,53,54.9,54900,217.78,0
2009-10-20 13:00:00-07:00,61,54.3,54300,137.44,0
2009-10-20 14:00:00-07:00,61,52.4,52400,45.3,0
2009-10-20 15:00:00-07:00,61,46.7,46700,19.05,0
2009-10-20 16:00:00-07:00,58,38.1,38100,32.57,0
2009-10-20 17:00:00-07:00,58,23.8,23800,37.39,0
2009-10-20 18:00:00-07:00,58,23,23000,43,0
2009-10-20 19:00:00-07:00,51,21.6,21600,64.99,0
2009-10-20 20:00:00-07:00,51,21.1,21100,85.99,0
2009-10-20 21:00:00-07:00,51,20.8,20800,102.17,0
2009-10-20 22:00:00-07:00,47,20.5,20500,114.38,0
2009-10-20 23:00:00-07:00,47,20.8,20800,130.49,0
2009-10-21 00:00:00-07:00,47,20.6,20600,145.95,0
2009-10-21 01:00:00-07:00,44,20.9,20900,124.28,0
2009-10-21 02:00:00-07:00,44,21.6,21600,142.67,0
2009-10-21 03:00:00-07:00,44,22.9,22900,328.16,0
2009-10-21 04:00:00-07:00,45,30.8,30800,499.26,0
2009-10-21 05:00:00-07:00,45,37.4,37400,643.27,0
2009-10-21 06:00:00-07:00,45,42.1,42100,667.92,0
2009-10-21 07:00:00-07:00,47,46.5,46500,476.99,0
2009-10-21 08:00:00-07:00,47,50.8,50800,301.35,0
2009-10-21 09:00:00-07:00,47,52.2,52200,162.12,0
2009-10-21 10:00:00-07:00,51,52,52000,140.58,0
2009-10-21 11:00:00-07:00,51,49.9,49900,118.97,0
2009-10-21 12:00:00-07:00,51,52.1,52100,88.39,0
2009-10-21 13:00:00-07:00,61,55.1,55100,55.37,0
2009-10-21 14:00:00-07:00,61,54,54000,38.55,0
2009-10-21 15:00:00-07:00,61,48.9,48900,31.61,0
2009-10-21 16:00:00-07:00,56,41.5,41500,36.25,0
2009-10-21 17:00:00-07:00,56,24.9,24900,45.56,0
2009-10-21 18:00:00-07:00,56,23.3,23300,69.98,0
2009-10-21 19:00:00-07:00,55,22,22000,117.32,0
2009-10-21 20:00:00-07:00,55,22.4,22400,154.91,0
2009-10-21 21:00:00-07:00,55,21.4,21400,190.83,0
2009-10-21 22:00:00-07:00,49,21.4,21400,124.66,0
2009-10-21 23:00:00-07:00,49,21.5,21500,126.07,0
2009-10-22 00:00:00-07:00,49,21.1,21100,120.22,0
2009-10-22 01:00:00-07:00,51,21.3,21300,145.59,0
2009-10-22 02:00:00-07:00,51,22,22000,183.75,0
2009-10-22 03:00:00-07:00,51,23,23000,204.46,0
2009-10-22 04:00:00-07:00,46,32.5,32500,240.78,0
2009-10-22 05:00:00-07:00,46,39.4,39400,241.02,0
2009-10-22 06:00:00-07:00,46,42,42000,226.2,0
2009-10-22 07:00:00-07:00,42,45.5,45500,209.19,0
2009-10-22 08:00:00-07:00,42,49.9,49900,195.31,0
2009-10-22 09:00:00-07:00,42,51.1,51100,194.21,0
2009-10-22 10:00:00-07:00,52,52,52000,177.49,0
2009-10-22 11:00:00-07:00,52,51.8,51800,161.61,0
2009-10-22 12:00:00-07:00,52,50.8,50800,152.16,0
2009-10-22 13:00:00-07:00,60,50,50000,142.83,0
2009-10-22 14:00:00-07:00,60,49.7,49700,125.56,0
2009-10-22 15:00:00-07:00,60,46,46000,118.21,0
2009-10-22 16:00:00-07:00,56,38.9,38900,121.17,0
2009-10-22 17:00:00-07:00,56,23.8,23800,134.74,0
2009-10-22 18:00:00-07:00,56,21.6,21600,180.76,0
2009-10-22 19:00:00-07:00,49,21.4,21400,172.71,0
2009-10-22 20:00:00-07:00,49,20.5,20500,162.23,0
2009-10-22 21:00:00-07:00,49,20.8,20800,151.42,0
2009-10-22 22:00:00-07:00,47,21.4,21400,146.43,0
2009-10-22 23:00:00-07:00,47,21,21000,144.22,0
2009-10-23 00:00:00-07:00,47,20.5,20500,167.91,0
2009-10-23 01:00:00-07:00,45,20.6,20600,141.72,0
2009-10-23 02:00:00-07:00,45,21.3,21300,141.3,0
2009-10-23 03:00:00-07:00,45,21.8,21800,236.63,0
2009-10-23 04:00:00-07:00,46,30.3,30300,241.28,0
2009-10-23 05:00:00-07:00,46,37.3,37300,230.57,0
2009-10-23 06:00:00-07:00,46,39.9,39900,199.67,0
2009-10-23 07:00:00-07:00,46,44.6,44600,162.04,0
2009-10-23 08:00:00-07:00,46,50.1,50100,147.49,0
2009-10-23 09:00:00-07:00,46,51.4,51400,139.23,0
2009-10-23 10:00:00-07:00,55,48.6,48600,106.67,0
2009-10-23 11:00:00-07:00,55,50.1,50100,77.11,0
2009-10-23 12:00:00-07:00,55,46.8,46800,67.73,0
2009-10-23 13:00:00-07:00,55,46.4,46400,70.11,0
2009-10-23 14:00:00-07:00,55,44.9,44900,78.7,0
2009-10-23 15:00:00-07:00,55,42,42000,69.27,0
2009-10-23 16:00:00-07:00,57,34.8,34800,58.18,0
2009-10-23 17:00:00-07:00,57,22.8,22800,73.02,0
2009-10-23 18:00:00-07:00,57,21.1,21100,95.48,0
2009-10-23 19:00:00-07:00,56,20.5,20500,98.63,0
2009-10-23 20:00:00-07:00,56,20.4,20400,111.12,0
2009-10-23 21:00:00-07:00,56,20.2,20200,141.4,0
2009-10-23 22:00:00-07:00,49,20.2,20200,192.85,0
2009-10-23 23:00:00-07:00,49,19.9,19900,193.31,0
2009-10-24 00:00:00-07:00,49,19.9,19900,196.44,0
2009-10-24 01:00:00-07:00,47,19.8,19800,225.66,0
2009-10-24 02:00:00-07:00,47,20.8,20800,380.67,0
2009-10-24 03:00:00-07:00,47,21.3,21300,571.64,0
2009-10-24 04:00:00-07:00,44,20.7,20700,719.08,0
2009-10-24 05:00:00-07:00,44,21.4,21400,884.83,0
2009-10-24 06:00:00-07:00,44,21.4,21400,863.19,0
2009-10-24 07:00:00-07:00,42,21.3,21300,716.43,0
2009-10-24 08:00:00-07:00,42,21,21000,526.25,0
2009-10-24 09:00:00-07:00,42,20.7,20700,392.13,0
2009-10-24 10:00:00-07:00,50,20.2,20200,291.46,0
2009-10-24 11:00:00-07:00,50,20.4,20400,276.88,0
2009-10-24 12:00:00-07:00,50,20.4,20400,230.6,0
2009-10-24 13:00:00-07:00,58,20.6,20600,197.49,0
2009-10-24 14:00:00-07:00,58,19.9,19900,157.99,0
2009-10-24 15:00:00-07:00,58,19.6,19600,114.66,0
2009-10-24 16:00:00-07:00,55,20,20000,77.96,0
2009-10-24 17:00:00-07:00,55,20.2,20200,121.4,0
2009-10-24 18:00:00-07:00,55,20.3,20300,226.41,0
2009-10-24 19:00:00-07:00,46,20.5,20500,249.98,0
2009-10-24 20:00:00-07:00,46,20.3,20300,229.06,0
2009-10-24 21:00:00-07:00,46,19.8,19800,226.06,0
2009-10-24 22:00:00-07:00,44,20,20000,315.36,0
2009-10-24 23:00:00-07:00,44,19.9,19900,378.88,0
2009-10-25 00:00:00-07:00,44,39.2,39200,378.69,0
2009-10-25 01:00:00-07:00,38,20.5,20500,406.04,0
2009-10-25 02:00:00-07:00,38,20.6,20600,578.95,0
2009-10-25 03:00:00-07:00,38,22.1,22100,897.96,0
2009-10-25 04:00:00-07:00,36,23.4,23400,1119.74,0
2009-10-25 05:00:00-07:00,36,23.3,23300,1104.82,0
2009-10-25 06:00:00-07:00,36,22.8,22800,980.19,0
2009-10-25 07:00:00-07:00,35,23.9,23900,753.76,0
2009-10-25 08:00:00-07:00,35,22.4,22400,582.32,0
2009-10-25 09:00:00-07:00,35,21.6,21600,498.52,0
2009-10-25 10:00:00-07:00,45,20.8,20800,455.84,0
2009-10-25 11:00:00-07:00,45,20.9,20900,426.39,0
2009-10-25 12:00:00-07:00,45,21.7,21700,388.76,0
2009-10-25 13:00:00-07:00,52,21.2,21200,370.36,0
2009-10-25 14:00:00-07:00,52,21.1,21100,319.49,0
2009-10-25 15:00:00-07:00,52,20.6,20600,212,0
2009-10-25 16:00:00-07:00,48,20.3,20300,167.69,0
2009-10-25 17:00:00-07:00,48,20.5,20500,146.37,0
2009-10-25 18:00:00-07:00,48,20.3,20300,152.49,0
2009-10-25 19:00:00-07:00,45,20.1,20100,162.94,0
2009-10-25 20:00:00-07:00,45,20.4,20400,172.52,0
2009-10-25 21:00:00-07:00,45,20.8,20800,212.68,0
2009-10-25 22:00:00-07:00,44,20.4,20400,320.66,0
2009-10-25 23:00:00-07:00,44,20.2,20200,394.52,0
2009-10-26 00:00:00-07:00,44,20.1,20100,390.96,0
2009-10-26 01:00:00-07:00,47,20.5,20500,411.67,0
2009-10-26 02:00:00-07:00,47,20.3,20300,574.82,0
2009-10-26 03:00:00-07:00,47,29.7,29700,811.17,0
2009-10-26 04:00:00-07:00,48,36.5,36500,910.21,0
2009-10-26 05:00:00-07:00,48,40.1,40100,934.53,0
2009-10-26 06:00:00-07:00,48,44.3,44300,937.35,0
2009-10-26 07:00:00-07:00,51,50.1,50100,797.45,0
2009-10-26 08:00:00-07:00,51,52.4,52400,645.04,0
2009-10-26 09:00:00-07:00,51,52.6,52600,487.32,0
2009-10-26 10:00:00-07:00,56,51.5,51500,343.98,0
2009-10-26 11:00:00-07:00,56,51,51000,310.76,0
2009-10-26 12:00:00-07:00,56,49.3,49300,273.64,0
2009-10-26 13:00:00-07:00,56,44.9,44900,258.22,0
2009-10-26 14:00:00-07:00,56,41.1,41100,201.87,0
2009-10-26 15:00:00-07:00,56,35.8,35800,126.47,0
2009-10-26 16:00:00-07:00,53,24.7,24700,88.45,0
2009-10-26 17:00:00-07:00,53,21.2,21200,41.46,0
2009-10-26 18:00:00-07:00,53,21.8,21800,19.68,0
2009-10-26 19:00:00-07:00,48,20.3,20300,61.38,0
2009-10-26 20:00:00-07:00,48,20.3,20300,124.47,0
2009-10-26 21:00:00-07:00,48,20.3,20300,177.64,0
2009-10-26 22:00:00-07:00,44,19.9,19900,207.86,0
2009-10-26 23:00:00-07:00,44,20.4,20400,221.89,0
2009-10-27 00:00:00-07:00,44,20.3,20300,236.53,0
2009-10-27 01:00:00-07:00,44,21.1,21100,226.66,0
2009-10-27 02:00:00-07:00,44,21.7,21700,249.87,0
2009-10-27 03:00:00-07:00,44,30.4,30400,374.04,0
2009-10-27 04:00:00-07:00,41,39.7,39700,427.6,0
2009-10-27 05:00:00-07:00,41,43.9,43900,456.98,0
2009-10-27 06:00:00-07:00,41,49.3,49300,397.91,0
2009-10-27 07:00:00-07:00,41,49.5,49500,366.96,0
2009-10-27 08:00:00-07:00,41,50.3,50300,332.26,0
2009-10-27 09:00:00-07:00,41,49.3,49300,322.69,0
2009-10-27 10:00:00-07:00,49,49.6,49600,320.52,0
2009-10-27 11:00:00-07:00,49,48.9,48900,311.42,0
2009-10-27 12:00:00-07:00,49,46.6,46600,316.85,0
2009-10-27 13:00:00-07:00,55,45.8,45800,303.77,0
2009-10-27 14:00:00-07:00,55,40.5,40500,249.2,0
2009-10-27 15:00:00-07:00,55,34,34000,135.61,0
2009-10-27 16:00:00-07:00,51,20.7,20700,111.68,0
